128695,6859
153695,31552
12373,3881
153696,48891
128697,27952
99957,54942
12374,70035
99950,53391
163013,54180
61349,13341
163012,74415
128691,52311
138063,7089
138060,7088
138061,10700
85315,84811
212627,91545
212628,26567
75993,30001
85313,20510
114057,93707
75995,82015
12377,43856
128689,65724
177657,53783
75997,56102
85312,63661
12378,89757
212625,14946
36346,22111
85310,25718
12376,32603
138069,45354
138066,34398
177653,41091
212621,29253
12379,73065
99949,33847
153682,79866
212640,24128
128684,39852
99948,94545
153685,40967
163008,62162
153686,72350
99946,79731
99943,24923
61353,63503
163007,80857
61355,25555
61356,853
99942,37524
163003,28028
99940,66983
61358,82240
61359,91955
163001,64143
128680,6858
85308,30078
138073,50553
85309,19320
114041,34042
138074,58596
85307,5779
114043,47447
75980,80374
75981,45170
85304,67147
75982,17557
212639,44704
177647,19307
75984,36095
85303,48171
177648,69910
36333,25395
212634,90718
85301,5778
177646,53782
75986,68685
12386,16946
75987,52133
75988,56392
75989,95724
177642,69909
212631,74793
153690,81147
212632,86686
36339,93223
138076,53576
99978,47435
12352,10112
236620,43087
99979,96467
153632,71024
61365,63504
61366,49651
26997,4234
99975,56776
61369,45725
99970,22985
99971,11637
26992,36597
212649,38948
85337,46621
85335,85312
85336,10458
26991,73178
12355,77756
36323,492
138005,27316
236613,51644
138002,63994
85331,72057
36325,13081
138003,57796
138000,46744
12359,78296
212642,29254
138001,46745
85330,52168
36327,80223
236617,95697
236614,51645
36328,88098
12358,29533
36329,56297
236615,58795
61370,63505
212660,90001
212661,12030
61372,17413
99967,1393
61373,13342
12362,15615
138008,95002
138009,11767
61374,33314
153621,46169
61375,61115
99966,17811
36310,63358
138007,67443
12361,78297
99963,61496
61378,27795
153629,10773
36319,491
236609,42253
236608,28172
138015,38017
212656,72581
12366,73064
138016,23176
36313,490
85320,25719
12364,57222
138014,70908
212659,89713
212652,51400
36315,79564
138012,89034
12368,29534
236603,32349
36317,66724
212655,14947
236604,29375
12369,32602
138010,95003
212671,9035
61381,15840
153651,21131
212673,90002
138019,18196
61384,33315
236642,74988
138017,42059
99998,50123
99999,1395
61387,33316
153655,56336
236640,83546
61388,24848
99996,33848
153656,74331
153657,34633
99997,59492
26972,57280
153659,14318
26973,58333
26978,19957
99992,58499
177618,26328
114097,78522
114098,6511
177619,21326
114099,79412
177614,18548
85358,52169
177615,62319
36300,48780
85355,53301
236634,66502
138026,86003
12334,3880
85356,67148
36301,82455
138027,95626
85353,5782
12331,12815
138024,34397
212669,48026
236632,93399
12332,80836
36304,489
236638,69844
138023,27317
85352,30080
12335,11345
236636,39246
36306,39638
138020,96994
114094,23875
85350,42593
212666,66998
138021,79823
61391,40477
61393,89599
153640,62060
61395,68215
153641,93106
153642,48279
12341,56091
138028,7086
153644,7492
99988,11638
99985,1394
26985,86203
99986,63747
153646,83774
99984,16031
26989,53003
99982,27874
99980,6165
85348,11594
26981,81371
26982,80117
85349,85313
177606,96226
177603,2518
12344,12816
85344,31705
138038,18197
236624,23688
85345,30079
236621,60427
12343,181
138036,7087
236622,32350
85340,5780
236627,16688
85341,5781
114081,59589
236625,78826
212677,64478
61390,77554
138032,79824
236626,86969
51916,70277
212693,51401
51915,47597
212690,9036
51918,40421
236662,87099
187048,68957
187049,94741
187044,18634
163077,59932
163078,71093
187047,75879
187051,2659
163084,23313
163085,27393
187053,51092
163080,95345
163081,39528
222020,15049
187050,8378
236657,21831
51920,25492
236654,91809
236655,31230
51923,82637
236658,91810
236659,26722
51922,36928
51927,59168
51928,49550
51925,36929
51926,41882
51929,43397
236650,81038
222004,68024
222002,95119
163069,2293
163066,69605
222008,71718
163067,94454
222006,29299
163065,2292
163073,59931
163074,81780
163071,81779
187065,55548
163072,85559
246001,31309
163070,77655
222012,94110
187060,38613
222010,18986
187061,68958
236645,71584
51931,28488
236649,21830
212696,55736
212697,51402
212698,9037
212699,86953
236681,89732
51939,4888
236682,58797
236685,44812
236683,91622
236684,19132
222037,24104
222038,24105
187022,81411
187023,79095
163097,7744
222044,57151
222043,69025
51941,13230
236679,26723
236676,58796
236677,51646
51943,81928
75915,63601
236674,80069
236672,78185
187037,92226
222027,90019
187039,55547
222025,15050
187033,8377
163088,62164
163089,31568
163086,80528
163087,82091
163093,26248
163094,7743
3707,27661
187043,81107
163091,7742
163090,18432
51950,10301
236665,60428
51951,27773
236666,71585
3701,49
75927,84805
75928,57519
51958,68196
51959,17330
187008,66128
163037,65940
187005,2658
187006,89966
187007,41154
187000,87757
187002,52511
187003,87835
138084,74226
246030,3462
187010,35088
3718,36287
3719,3658
222067,43056
222064,12057
177679,42143
51961,56751
236698,78827
3710,12724
75934,30000
138089,12565
3712,32469
51968,53124
138086,83768
3714,10086
51966,15794
177673,50993
236693,66952
36392,85171
36394,13082
75919,54761
36396,36189
236694,3329
163029,52431
163026,65939
222046,51492
163025,7740
187011,8376
163022,83780
187012,78719
163020,27392
163021,83779
187014,92225
246041,81237
138093,56332
222050,3129
187021,58699
246044,35942
222055,48953
51970,75593
222056,18987
222053,21715
246046,75990
51974,59169
51975,61025
51973,75594
236688,82363
177663,21327
3722,58859
75923,70453
51976,17331
36380,87155
99914,91155
99915,73880
99911,78499
163059,78663
61301,852
246006,58825
163057,68902
61303,13337
163058,62163
163056,68901
61306,36137
163053,55367
61307,13338
163062,7741
3737,11309
222084,53976
3738,93447
222082,16628
163060,26935
222083,35602
246010,58243
163061,88459
246014,94399
75952,39732
36388,42413
51986,79599
75954,54762
3731,76331
177699,8135
51984,36930
51989,4889
222080,9269
75956,37237
177696,38511
222081,62796
75957,88799
99907,46655
51988,45997
75939,56589
36370,80301
36372,66725
36373,4475
99901,33846
3750,43324
36376,81513
61312,15433
246016,77280
222068,94578
222069,71495
163047,93058
163045,65941
61317,92474
61318,15434
222073,75493
163050,55366
246022,89723
222075,62795
75940,28596
222076,39054
75941,45732
36377,69171
36378,82611
3741,83981
51997,85203
36379,69172
3744,95733
75946,1054
222070,25116
3746,57186
177683,62322
51998,91012
3747,43323
246073,36159
3759,44947
3754,16863
3757,16864
3770,47377
3772,28292
246084,57165
246086,44928
246087,15301
246089,88022
3762,3659
246080,19237
222091,29300
3767,52857
246081,54084
222092,55799
3768,77733
3769,24545
3780,79479
3782,3660
3783,54255
246053,9904
246055,11174
246056,66569
246058,29410
3778,28293
246050,52837
3791,52858
3792,66698
3793,12725
246059,12122
246063,80093
246064,86771
3785,50
3786,25189
3787,68535
246060,96625
104619,57103
104612,33918
3797,77744
104616,6271
3799,22483
104614,23008
104624,31838
104628,1466
246096,89645
246090,3463
246091,68498
246093,15302
104609,6270
104608,1465
104604,50168
104660,53416
128630,70851
128631,26024
128632,1766
128633,40830
36520,17187
85498,52170
12553,57223
36521,57314
128624,63938
85496,53303
104654,77736
128625,94546
128626,39851
85497,95507
128627,14058
12557,36408
85494,42779
36524,49404
85495,5784
12555,75206
36527,15722
104659,22292
104671,52231
104675,52232
128620,52310
104672,25859
104673,54969
85489,25725
85487,25723
128612,92855
85488,25724
36510,59049
36511,19314
104665,67687
12563,25245
36512,25397
104666,41988
85486,70530
128617,34252
36514,59050
12566,31365
128611,93742
153612,7491
153613,47256
153618,50712
128609,1765
12537,51916
128601,31857
104634,37592
12531,89758
128602,46727
104632,16049
104633,78220
128605,82057
12536,10114
128606,20879
36503,40314
12533,25244
36504,93528
104651,23009
153601,14317
153602,74330
153605,59866
153606,7489
153608,7490
104646,23865
12540,77505
104644,92185
104649,43476
12546,85899
12544,15616
128671,78030
128673,69488
128675,65723
114028,61626
12518,11346
114030,23037
12515,27003
114032,45273
12516,90881
12519,36407
12510,36405
128669,6857
12514,81467
12511,90128
12512,36406
128660,74146
114016,34041
12528,87247
12527,54309
114025,6510
12521,83006
128659,88998
12525,11347
12522,84136
12523,31730
104681,39802
104680,6272
128651,88997
128652,90290
104683,96061
128655,24053
114006,90277
114011,84906
114013,73998
212707,38949
114014,47666
104679,72140
212702,35450
128648,34253
104696,27238
212719,9039
12504,92612
114000,16080
212715,21632
12509,36404
114003,65607
128634,74145
104688,30220
212714,31039
128638,30412
12502,80113
212710,9038
128593,61788
153550,91910
128595,88996
153552,62059
36482,80302
128597,26023
153553,28982
36484,17185
128598,90807
128599,22313
61442,37063
61444,54653
153559,14316
61449,33317
85418,1194
85419,10459
85416,49930
177519,92327
85417,17657
177518,52483
85415,82482
177516,62318
177511,76700
177512,2517
212725,51403
10,56129
11,56957
12,57024
153540,7486
13,36246
128584,63937
153541,25019
36471,28424
14,78260
128585,83763
15,3559
61450,17414
153542,25020
36472,47113
61451,49654
16,76207
36474,43379
17,91671
128589,16164
36475,29707
18,91995
61453,94163
153546,45771
19,60541
153548,28981
61458,94632
85407,68710
177507,75856
85401,86339
85402,42322
128579,18117
177502,93282
36477,17184
177503,29099
85400,75680
212735,60272
212731,9040
20,92005
21,92017
22,92100
23,12688
12491,80690
128573,70850
24,92006
212750,12634
61460,57452
128574,91969
61462,49655
36462,73270
128576,74144
128577,37894
29,94123
12493,94597
61466,854
61468,71967
128570,37893
236719,66503
236717,9658
85438,42778
236718,83116
212749,75935
177537,16416
85434,96159
85435,20511
177538,83796
85432,42777
177535,47287
12499,28323
177536,34948
85433,47634
128569,93741
177533,11909
36467,36703
85430,45190
12496,54308
212746,69766
212747,3007
236710,62948
236715,89476
177532,83795
31,77982
153581,76646
32,85855
153560,34632
212760,16590
212761,26568
36,32410
61471,33318
128563,93740
37,16829
36450,25396
153564,71023
153565,48278
38,71729
36451,78347
36452,77999
61474,88750
153567,57852
153569,26186
61479,13343
236709,41450
212759,94575
85426,68260
177529,76701
177526,66060
85421,63662
128558,16163
236701,62947
177525,96761
128559,37892
36456,48674
36457,60897
40,25158
36458,68175
212751,95685
236704,96143
177521,8132
236705,52656
43,10075
153570,21130
236703,39247
44,69960
61480,46548
61481,17415
46,75471
61483,13344
236740,69845
36440,4477
61484,13345
12473,94821
36441,20060
61485,80957
36442,32975
61487,5125
61489,95236
153516,91322
153518,82080
153519,83382
85458,77464
85459,25721
85456,54827
12476,3887
236733,55901
236734,79163
12477,89589
36445,494
236731,23975
12474,54307
12475,3886
36447,19400
236737,24512
85450,94189
52,2
36449,495
236735,51647
212764,93938
236736,43782
54,51867
61490,92830
55,94407
57,43314
61494,43415
12483,76348
61495,57453
12481,52911
61496,57454
153501,2148
36431,4476
61498,77137
61499,5126
153507,38207
153509,34630
85448,37360
85445,95260
212777,84694
12488,184
85442,68119
36436,85059
236727,35800
85440,63663
212792,62707
212793,96704
69,84370
212794,87319
236763,41785
153533,7483
153535,7484
222114,9270
153536,7485
222115,22167
153537,50710
222112,51493
153538,72349
222118,3130
153539,34631
36429,26889
212788,16591
70,92431
12452,73066
236753,92348
85475,25722
12453,64805
12458,27001
236759,58798
36425,77783
36426,85058
236757,19134
75,36247
85470,54830
36427,65007
76,3560
12457,16947
236758,35802
77,77090
79,29447
153520,11255
12461,27002
236751,69846
12462,3885
153522,74329
153523,12292
12460,19804
153524,18337
153525,50708
222104,83828
222101,18988
153527,50709
222105,31646
36418,22647
36419,40313
222110,48587
222111,42222
85467,54828
85468,54829
85465,96048
12466,73067
36411,78346
85463,49932
12464,29535
236743,35801
84,3561
85461,49931
12469,54306
236748,77068
36415,42690
85,46358
85462,70529
212796,71440
236746,19133
85460,40621
236782,26967
222138,55800
246110,75063
222144,67872
93,93104
177598,14573
177596,68941
177593,64252
236771,9659
246114,51747
222125,60328
222126,9271
3805,48434
3806,3661
246120,41507
3807,90859
3808,32470
222133,67467
236766,88451
236767,81905
177589,58684
3800,26982
177587,78696
3801,36288
222161,69801
3815,39567
3816,58860
222160,60329
3818,29469
222165,69802
3819,88077
222164,31133
236799,51648
236798,42254
3810,45921
3811,32471
236791,66504
236790,54034
222145,3131
222146,26632
3825,80823
222151,23613
3826,88512
3829,21993
246100,15303
246101,43723
236788,74989
236789,55902
3822,15567
153593,7488
177560,92710
61400,84467
222178,9272
61401,49652
61402,5123
61404,39695
246151,24742
222184,51494
3839,51
222182,85721
222187,29301
222188,69803
222185,39055
3832,78270
222180,3132
3833,19338
177551,50992
153582,67712
177550,12611
153584,96670
153586,7487
222169,18989
246159,68499
61411,70340
61413,26903
61416,49653
3848,72986
246164,64675
222174,82356
246168,21912
222175,46969
177547,8133
3841,83439
177540,80233
177541,23379
3846,28294
153592,50711
177582,68940
246127,47365
61423,86283
61424,53170
61426,29887
3859,16865
246130,21911
246133,12123
246134,39357
3850,72987
177578,23380
3854,66699
3856,88513
3857,88514
177571,87129
177572,30777
36493,32976
36494,17186
36495,73271
61430,5124
61431,61116
3871,88515
61432,41908
61433,54652
61434,37062
246138,82189
61435,47140
61438,46547
61439,45129
3869,53
61429,27796
222195,66395
222193,39056
246145,93412
36498,29708
177569,34949
3862,91945
3863,81423
3864,52
3865,40150
3866,60589
177563,74516
236384,42361
236383,25139
3880,12726
3882,96004
236380,51640
236381,89475
128906,67985
128907,34260
104937,30224
104932,1469
128900,95861
104930,53417
104935,25863
128903,1771
104936,13818
104933,86399
3879,58279
104934,73921
236372,9650
3892,69982
12606,75516
12603,78298
12607,69114
12608,29536
3883,11310
3884,48751
104940,79742
104941,50172
236369,71583
3888,88516
104944,10562
104945,75721
104917,6280
251993,45814
104916,25862
251995,81317
251990,26834
3894,24137
3895,83878
3897,12727
251996,63107
251997,80666
104911,91165
251999,45815
236395,24511
236399,15195
236397,43086
236391,15194
104926,79741
114309,44288
104982,59522
128951,28849
128952,77379
114302,83997
114303,23040
114304,74001
114305,23041
114306,59591
114308,6515
114310,67059
128942,11733
128943,70854
128944,42045
128945,83222
104979,1471
128947,83223
128949,86963
104993,69411
128941,96256
104987,93679
128932,95862
128933,30416
104985,94958
128935,96219
128937,6866
104988,33922
128930,90763
128928,34261
128929,1774
104954,88926
104951,1470
128922,67986
128923,83333
128924,32208
104958,65550
128925,93111
128926,91844
104956,81661
128918,1773
128919,85456
128911,6865
104962,72142
128912,1772
104963,28734
104969,63786
128915,53524
128916,37898
104967,48652
128991,1775
128992,76601
128994,6867
138317,7094
128996,18120
36640,36706
153953,11823
153954,56655
114347,1588
153955,69570
114348,17977
153956,27366
153957,68361
153958,57856
177915,34957
177913,11911
114352,57687
177914,86086
177911,90074
177912,90075
12674,44977
36641,77530
138324,14158
36642,31409
36643,28426
12672,64807
128988,65729
12673,24764
36644,82612
138320,30492
36646,49407
12676,3889
138329,41624
12681,93150
128983,65728
138328,85482
138325,68331
138326,24059
12680,64808
128985,74147
153943,39525
114335,81097
114337,57686
153945,78884
114338,30306
114339,25931
153947,38212
153948,21134
22006,88587
153949,14320
22007,36524
36638,57315
177907,45468
177905,89207
177902,75857
114343,17976
177900,79422
114344,55036
138334,34404
12685,71781
36631,498
138335,28901
12683,41811
36632,53052
138333,30493
36634,28425
138331,7095
36635,36705
36636,29713
36637,70186
128971,86460
138339,87351
138336,24367
153973,47257
128974,24353
153978,68873
114329,77864
177939,29100
36628,32978
36629,48646
12659,12818
177938,82849
114330,50284
114331,6516
128964,30417
104997,73922
36620,29712
104998,41989
36621,20062
138343,27319
138344,30494
177930,38518
12651,82565
138341,53578
128968,65727
12657,3888
12654,78110
36626,17189
138340,50555
128960,53525
12660,22531
153961,30595
128961,70856
153962,30596
138348,20971
114312,30305
153964,62064
153967,30597
114315,34046
114316,34047
153969,12362
36618,32977
36619,29711
114320,92049
177923,38517
12663,11348
128953,70855
138357,7096
128955,50443
12661,64806
128956,93250
36612,71876
36613,17188
36614,43151
128959,95863
114389,1589
153910,55302
153912,55303
153913,71025
114392,20752
153917,72353
36605,78348
153919,10774
12637,52913
36608,76915
114397,56011
114398,56012
12635,69115
36604,24580
114379,70751
153901,23266
153902,72352
153905,89583
153908,34636
12648,16949
153909,55301
114385,88951
114387,6517
12641,32607
12645,54310
114380,34048
153930,71026
153939,82081
12614,86957
114375,13917
138301,46147
12611,52912
138309,67706
153922,7498
114358,70750
114360,69447
12626,45940
114362,50285
12629,185
138312,82066
12620,15617
138313,34403
128998,55139
128999,67701
12621,16948
61562,42736
187209,8381
61563,15841
61564,59234
187202,72488
163233,7752
61567,40478
163231,2296
163232,83781
187200,95072
187201,35092
85539,33652
138283,30491
138280,47910
138281,42060
177878,55485
85533,73751
177876,56118
177877,8138
138288,76619
177874,87213
177872,74519
177870,34954
138284,52357
177871,41093
36590,41843
36592,87576
36593,496
187217,8382
36594,36704
163229,57893
36596,497
61574,40479
163227,57892
61577,20284
163222,53705
163221,2295
187210,2661
187212,18636
85528,76119
85529,48172
138294,48260
85527,57562
138292,63997
177868,62323
177865,2521
85520,86340
85521,30081
138299,74227
177864,56040
138297,7093
177861,34953
177860,66061
61581,17416
61584,15842
163259,62166
36584,84420
36585,27747
61586,85243
163257,96508
163258,55371
61587,70342
163256,78664
163260,56418
114296,59590
114297,76576
114298,47667
85554,82024
177896,34956
177897,18553
85552,65400
177894,66895
114290,1587
177895,41094
177893,8139
61591,91037
36570,4480
61592,79629
36571,70185
36572,19401
61594,32102
36573,19402
163248,59934
61596,61119
163246,27394
114279,47214
61598,5128
163244,88340
163243,62165
163241,96507
114282,61629
85548,54831
114285,85831
85546,49933
114287,52263
85544,59385
114289,17975
85543,5785
177888,66894
36576,73273
85540,33653
177886,34955
12590,19807
153871,62063
12594,12817
138238,32223
153879,28006
177839,11910
85577,20512
177835,71199
85578,90574
12597,43857
212403,71438
36565,29710
212405,28132
177830,38516
36566,39639
85573,45191
138244,72277
36567,67603
36569,4479
85572,39754
138241,34402
85570,54832
36550,58362
153863,72351
138249,14156
153865,27365
153868,46170
177829,2520
177827,30779
177823,44547
85567,79696
36553,43959
85564,84499
36554,49405
85565,73752
36555,49406
85563,44171
177820,89702
36557,81515
36558,47393
138254,70910
85561,88483
85590,15955
153891,50715
153892,23265
12571,31366
163217,52432
163218,7751
153895,56995
36540,4478
163215,7750
138259,45355
163216,34757
163211,31569
163212,75489
163210,42446
177859,74518
85599,37362
12575,19805
138268,69520
85597,79697
36543,56934
12576,60676
12573,32606
212427,51399
36544,81514
138266,95627
12574,80261
36545,83888
177850,8137
36546,59051
12579,71780
85594,17658
177851,71201
85591,20513
36548,65008
12578,58297
36549,65009
153880,64091
163208,30666
212441,90817
163206,55370
153883,57855
163207,16356
12583,77305
163204,38324
36530,29709
163205,34756
12581,80915
163202,29025
153888,53659
163201,29024
3902,3663
36539,80303
138272,90834
3904,96362
3907,3664
177848,71200
3908,40151
177845,50996
177846,95658
85587,37361
212437,72580
85584,5786
212438,31634
36533,42691
138278,14157
36534,71693
36535,20061
85582,36168
3900,3662
12588,19806
36537,73272
3901,45922
12589,63199
3913,48049
187295,2664
3915,36289
187296,64313
3916,72988
3917,43818
3918,90790
3919,16867
212448,47506
236412,11131
212449,97064
212443,42462
3910,88517
3911,16866
212446,9032
236417,82181
212461,29251
212463,22395
236411,69843
212460,95948
187298,21403
3925,25190
3928,36290
212458,35446
236403,74984
236404,15196
236402,19126
212454,97065
3921,81449
236405,15197
212456,19647
3922,49044
236406,9651
3923,49045
212473,28133
212474,53930
236441,35799
212471,3001
187268,62428
187269,84650
61500,61117
61504,75622
187271,89967
3936,45923
187272,66129
187274,35093
3939,64742
187270,88088
212469,66330
236437,67263
236434,35798
3930,60590
212465,14943
3934,3665
212468,31635
212483,11013
236432,3322
212480,79994
212481,74791
236430,80068
236431,41448
212482,83970
187279,44583
187275,51095
61513,84468
187276,83805
61515,92729
61516,70341
187278,72898
187282,26383
61506,54654
61508,61118
187280,95073
187281,41653
3940,3666
3941,22484
3942,15568
212476,55734
3945,3667
212479,24475
236460,62945
212490,14944
236465,55899
212491,44703
236466,91619
61521,93109
163277,42109
187249,27455
61523,43416
187244,23422
163273,59935
163274,36108
163282,23314
61518,39696
187250,46870
163283,67449
61519,29888
236459,62944
3951,24138
3952,40152
212488,31035
212489,79995
236454,9652
236455,78823
236452,15198
236453,19127
3970,75507
61531,65211
163268,84368
61533,25556
61534,88751
163265,16357
187255,18638
61537,27797
187256,2662
187260,2663
104906,33921
61528,41909
187261,8384
104907,50171
3969,54256
187262,58701
104905,6279
163270,34758
212499,60271
3967,48668
236481,3323
236487,74987
3980,51874
61540,59233
187224,18637
61543,65212
61544,73529
61545,39697
163297,56661
61546,65213
236480,51641
163298,75294
187222,8383
85508,39492
61548,96032
85509,67805
187230,30846
85513,76226
85512,44170
3973,19733
236478,74985
236479,74986
3975,24749
3977,72989
236472,91620
236473,16687
236471,19128
61550,67672
236477,87098
187235,47899
163288,58646
61556,20283
61557,5127
163286,71094
163287,14407
163284,7753
187233,71268
163285,57894
85506,33651
163293,80529
163294,52433
187240,27454
163290,68000
85500,96049
3984,32472
3988,85074
3989,52859
104819,59521
12716,75479
12713,73069
104817,6276
12717,32609
104810,33919
3995,19734
12711,49148
104814,54970
104815,42547
3999,24750
104812,94212
12710,90129
236495,3324
236496,12097
236497,27570
104827,33920
12725,29537
12729,187
12722,95199
12723,41812
12721,186
104824,72141
12704,3891
104808,47437
104809,13816
104800,37596
12700,73068
12701,42630
104802,46665
128831,34257
104854,88422
128822,92205
128823,16166
128826,59688
128827,23131
104857,70687
104873,50170
104870,52778
128818,46729
104864,48693
128815,45868
104867,73920
128817,80475
104840,68282
61700,68646
187187,69673
61701,40481
187188,80766
61703,40482
187194,57992
187195,71267
187196,16474
104839,1468
187197,8380
187193,82868
104833,25861
128801,52313
128802,68807
104836,92950
128804,19531
104837,76010
104835,57648
187199,35091
61713,10337
61714,54655
61704,65215
104849,10561
61707,32104
61709,28529
104843,68283
104844,30223
22118,12931
95059,13715
128872,28848
128873,6861
12792,88227
153831,16304
71088,17504
114224,69446
153832,82468
71089,57498
114225,72182
114226,6513
153835,38211
71084,46029
22114,75533
114228,80157
22115,22578
153837,69569
95052,85349
153838,94559
95050,37472
114230,79768
114233,37712
114234,1586
12795,40198
104899,6278
12796,12819
138203,43531
128866,56328
138200,11769
36764,32981
104896,54971
128868,11732
36765,49409
104897,89867
36766,27067
36767,499
36769,81925
138208,70909
128860,66836
138206,24662
128863,10663
138205,96083
95044,17765
153821,62062
71097,5396
153823,38210
95046,70607
114215,83636
71098,43309
114216,63856
153824,80176
95040,19493
114217,30304
114218,36169
153827,32240
22127,54399
114219,85056
71094,5395
95043,10507
114221,69445
114223,32181
36752,20064
36753,56563
138211,67819
36754,29715
128857,70852
128858,37896
128859,59689
138219,23177
128850,31858
138217,38020
153850,59869
138218,18198
12770,49149
128852,31859
104881,83322
153853,53658
138216,61889
114203,37711
95073,41594
95074,16013
95075,57604
95076,1321
36748,87374
114210,48223
36740,19403
104876,19512
128843,50442
128844,1769
104877,76550
36741,81516
128845,16167
12771,40195
138222,55212
138223,55213
128846,56634
104875,92186
12772,92442
36744,29714
12777,40196
138220,48708
12778,31367
138221,43532
104878,37597
128849,45322
36746,67938
36747,52000
12776,70036
22107,87679
22108,4121
104891,13817
22109,92112
104894,52233
138229,47464
128840,94690
128841,34259
138227,19544
104893,24308
95066,73845
153844,94092
153845,18340
22104,87678
22105,32773
95064,87135
36737,60900
177804,93858
114201,96280
138235,68330
104887,87188
104888,6277
177800,50995
12785,89759
36731,32980
128834,34258
128835,48523
12788,40197
128836,55138
128837,39853
138232,42878
12789,82566
36735,53053
128838,67984
104889,79022
128839,1768
95099,6012
95096,45217
95091,72768
114272,10606
95092,93659
114274,37713
114275,87497
114276,53464
95090,88887
12751,27684
36722,4481
36723,22650
95088,59465
95089,28690
114259,88950
95084,86374
95085,88886
95086,96832
95080,13716
36715,20063
114261,28782
36716,32979
95081,37473
36717,85172
114263,53463
95083,73846
36719,15723
114265,6514
114267,57685
128898,6864
12763,56136
12760,56383
12766,40194
12765,27685
128892,6862
128893,65726
128894,84827
128895,92733
128896,6863
153810,30594
114246,44287
153811,7497
114249,63857
153814,64090
36704,47114
153818,90321
12735,48761
36706,60899
12736,27004
114254,17974
12739,76897
114256,94976
128887,1770
36701,60898
36702,43960
12732,24765
36703,91832
128881,70853
128882,37897
153800,2151
153808,84599
153809,21133
114242,13916
114243,34045
114245,23039
12740,27005
128876,93093
12741,32610
128877,75771
12744,25246
12745,36409
12742,28324
71008,63568
153793,42091
61680,69270
71007,76880
153795,18339
61681,88752
46049,42417
61683,22792
163116,30663
61684,37065
153798,57854
22077,78957
22078,4120
163112,48002
163110,75293
61689,82654
163111,55368
